time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-11 00:00:00+00:00,,,3,1
2021-11-13 00:00:00+00:00,1.0,1.0,5,1
2021-11-24 00:00:00+00:00,,,7,2
