time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-30 00:00:00+00:00,1.0,1.0,15.0,1.0
2022-01-03 00:00:00+00:00,,,4.0,1.0
2022-01-09 00:00:00+00:00,1.0,1.0,,
