url_path,views_total,views_unique
/ChameleonTartu/NorwegianLoanCalculator,1,1
/ChameleonTartu/NorwegianLoanCalculator/issues,1,1
/ChameleonTartu/NorwegianLoanCalculator/issues/3,1,1
/ChameleonTartu/NorwegianLoanCalculator/pull/4,1,1
