url_path,views_total,views_unique
/ChameleonTartu/gb-demo-bot,12,2
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot/bots,9,1
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/bots/GbBot.kt,8,1
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot,8,1
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/Application.kt,6,1
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot/bots/processors,6,1
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/bots/processors/GbProcessor.kt,5,1
/ChameleonTartu/gb-demo-bot/blob/master/pom.xml,4,1
/ChameleonTartu/gb-demo-bot/blob/master/README.md,2,1
/ChameleonTartu/gb-demo-bot/commit/17d4f60fb19325ef154efa4fd1dd32921f4bf379,1,1
