url_path,views_total,views_unique
/ChameleonTartu/gb-demo-bot,16,9
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot,12,4
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot/bots,7,4
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/Application.kt,7,3
/ChameleonTartu/gb-demo-bot/blob/master/pom.xml,5,3
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/bots/GbBot.kt,4,3
/ChameleonTartu/gb-demo-bot/blob/master/src/main/kotlin/com/example/gbdemobot/bots/processors/GbProcessor.kt,3,2
/ChameleonTartu/gb-demo-bot/tree/master/src/main/kotlin/com/example/gbdemobot/bots/processors,3,2
/ChameleonTartu/gb-demo-bot/blob/master/Dockerfile,2,1
/ChameleonTartu/gb-demo-bot/blob/master/README.md,1,1
