url_path,views_total,views_unique
/ChameleonTartu/railway-oriented-programming-presentation/tree/master/src/main/kotlin/no/example/service,5,3
/ChameleonTartu/railway-oriented-programming-presentation,4,2
/ChameleonTartu/railway-oriented-programming-presentation/blob/master/src/main/kotlin/no/example/service/singletrackfunctions/ComplexNumber.kt,3,3
/ChameleonTartu/railway-oriented-programming-presentation/tree/master/src/main/kotlin/no/example,3,3
/ChameleonTartu/railway-oriented-programming-presentation/tree/master/src/main/kotlin/no/example/service/singletrackfunctions,3,2
/ChameleonTartu/railway-oriented-programming-presentation/blob/master/src/main/kotlin/no/example/Application.kt,2,2
/ChameleonTartu/railway-oriented-programming-presentation/blob/master/src/main/kotlin/no/example/service/singletrackfunctions/ComplexNumberResult.kt,2,2
/ChameleonTartu/railway-oriented-programming-presentation/blob/master/src/main/kotlin/no/example/service/supervisoryfunctions/SentryLoginResult.kt,2,2
/ChameleonTartu/railway-oriented-programming-presentation/blob/master/src/main/kotlin/no/example/service/throwexceptionsfunctions/DownloadPage.kt,2,2
/ChameleonTartu/railway-oriented-programming-presentation/blob/master/src/main/kotlin/no/example/service/supervisoryfunctions/SentryLogin.kt,2,1
