url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-docs,4,2
/ChameleonTartu/amazon-mws-docs/blob/master/.github/FUNDING.yml,1,1
/ChameleonTartu/amazon-mws-docs/tree/master/.github,1,1
