time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-06-11 00:00:00+00:00,,,1,1
2021-06-17 00:00:00+00:00,3.0,3.0,7,1
2021-06-18 00:00:00+00:00,1.0,1.0,15,1
