time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-06-04 00:00:00+00:00,14.0,5.0,,
2021-06-10 00:00:00+00:00,,,1.0,1.0
2021-06-11 00:00:00+00:00,,,1.0,1.0
2021-06-14 00:00:00+00:00,,,1.0,1.0
