url_path,views_total,views_unique
/ChameleonTartu/competitive_programming,34,20
/ChameleonTartu/competitive_programming/tree/master/eOlymp/DepthFirstSearch,16,11
/ChameleonTartu/competitive_programming/tree/master/Timus,9,6
/ChameleonTartu/competitive_programming/tree/master/Timus/C%2B%2B,8,6
/ChameleonTartu/competitive_programming/blob/master/Timus/C%2B%2B/Timus1493.cpp,2,1
/ChameleonTartu/competitive_programming/blob/master/eOlymp/DepthFirstSearch/A.cpp,1,1
/ChameleonTartu/competitive_programming/tree/master/HackerRank,1,1
/ChameleonTartu/competitive_programming/tree/master/ProjectEuler,1,1
/ChameleonTartu/competitive_programming/tree/master/Timus/Java,1,1
/ChameleonTartu/competitive_programming/tree/master/Timus/Ruby,1,1
