time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-24 00:00:00+00:00,,,3,1
2022-09-25 00:00:00+00:00,,,2,1
2022-09-26 00:00:00+00:00,,,5,1
2022-10-02 00:00:00+00:00,,,3,1
2022-10-03 00:00:00+00:00,,,17,3
2022-10-04 00:00:00+00:00,,,2,1
2022-10-05 00:00:00+00:00,,,4,2
2022-10-06 00:00:00+00:00,,,2,1
