url_path,views_total,views_unique
/ChameleonTartu/toy-stores-crawlers,1,1
/ChameleonTartu/toy-stores-crawlers/blob/master/towerhobbies_crawler.py,1,1
/ChameleonTartu/toy-stores-crawlers/tree/master/Scrappers,1,1
