time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-04-25 00:00:00+00:00,2.0,2.0,10,1
2021-04-26 00:00:00+00:00,1.0,1.0,10,4
2021-04-27 00:00:00+00:00,1.0,1.0,3,1
2021-04-28 00:00:00+00:00,,,1,1
