time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-18 00:00:00+00:00,,,1.0,1.0
2022-01-24 00:00:00+00:00,3.0,1.0,,
2022-01-26 00:00:00+00:00,,,16.0,1.0
2022-01-28 00:00:00+00:00,,,1.0,1.0
