url_path,views_total,views_unique
/ChameleonTartu/spring-boot-api-rate-limiting,14,3
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring,5,1
/ChameleonTartu/spring-boot-api-rate-limiting/actions,3,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src,3,1
/ChameleonTartu/spring-boot-api-rate-limiting/actions/runs/2294316421,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/actions/runs/2294334087,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/blob/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/interceptors/CustomRestAnnotationInterceptor.kt,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/interceptors,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/actions/runs/2294258089,1,1
