url_path,views_total,views_unique
/ChameleonTartu/spring-boot-api-rate-limiting,3,1
/ChameleonTartu/spring-boot-api-rate-limiting/blob/main/pom.xml,1,1
/ChameleonTartu/spring-boot-api-rate-limiting/blob/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/annotations/ApiRateLimit.kt,1,1
/ChameleonTartu/spring-boot-api-rate-limiting/blob/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/config/WebConfig.kt,1,1
/ChameleonTartu/spring-boot-api-rate-limiting/blob/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/interceptors/CustomRestAnnotationInterceptor.kt,1,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src,1,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main,1,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring,1,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/annotations,1,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/config,1,1
