url_path,views_total,views_unique
/ChameleonTartu/spring-boot-api-rate-limiting,5,1
/ChameleonTartu/spring-boot-api-rate-limiting/blob/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/interceptors/CustomRestAnnotationInterceptor.kt,3,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/interceptors,3,1
/ChameleonTartu/spring-boot-api-rate-limiting/blob/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/annotations/ApiRateLimit.kt,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/blob/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/config/WebConfig.kt,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/annotations,2,1
/ChameleonTartu/spring-boot-api-rate-limiting/tree/main/src/main/kotlin/io/github/chameleontartu/apiratelimitspring/config,2,1
