time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-05-06 00:00:00+00:00,,,4.0,1.0
2021-05-07 00:00:00+00:00,,,12.0,1.0
2021-05-08 00:00:00+00:00,,,7.0,1.0
2021-05-09 00:00:00+00:00,1.0,1.0,,
