url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-reports-maven/blob/master/.github/workflows/deploy.yml,15,12
/ChameleonTartu/amazon-mws-reports-maven/tree/master/.github/workflows,9,3
/ChameleonTartu/amazon-mws-reports-maven,6,3
/ChameleonTartu/amazon-mws-reports-maven/tree/master/.github,4,2
/ChameleonTartu/amazon-mws-reports-maven/blob/master/.github/workflows/windows.yml,2,2
/ChameleonTartu/amazon-mws-reports-maven/blob/master/.github/workflows/linux.yml,2,1
/ChameleonTartu/amazon-mws-reports-maven/actions,1,1
/ChameleonTartu/amazon-mws-reports-maven/actions/runs/1677958465,1,1
/ChameleonTartu/amazon-mws-reports-maven/actions/runs/1677958465/jobs/2278991146,1,1
/ChameleonTartu/amazon-mws-reports-maven/blob/master/.github/workflows/security-check.yml,1,1
