url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-reports-maven/blob/master/.github/workflows/deploy.yml,11,8
/ChameleonTartu/amazon-mws-reports-maven,9,6
/ChameleonTartu/amazon-mws-reports-maven/blob/master/pom.xml,2,2
/ChameleonTartu/amazon-mws-reports-maven/tree/master/.github,2,1
/ChameleonTartu/amazon-mws-reports-maven/tree/master/.github/workflows,2,1
/ChameleonTartu/amazon-mws-reports-maven/tree/master/src,2,1
/ChameleonTartu/amazon-mws-reports-maven/tree/master/src/main/java/com/amazonaws/mws,2,1
/ChameleonTartu/amazon-mws-reports-maven/tree/master/src/main/java/com/amazonaws/mws/model,2,1
/ChameleonTartu/amazon-mws-reports-maven/blob/master/.github/FUNDING.yml,1,1
/ChameleonTartu/amazon-mws-reports-maven/blob/master/src/main/java/com/amazonaws/mws/model/TypeList.java,1,1
