url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-reports-maven/blob/master/.github/workflows/deploy.yml,9,5
/ChameleonTartu/amazon-mws-reports-maven/actions,7,2
/ChameleonTartu/amazon-mws-reports-maven/actions/runs/181171385,6,2
/ChameleonTartu/amazon-mws-reports-maven,2,2
/ChameleonTartu/amazon-mws-reports-maven/blob/master/pom.xml,2,1
/ChameleonTartu/amazon-mws-reports-maven/network/members,2,1
/ChameleonTartu/amazon-mws-reports-maven/actions/runs/181154148,1,1
/ChameleonTartu/amazon-mws-reports-maven/actions/workflows/deploy.yml,1,1
/ChameleonTartu/amazon-mws-reports-maven/blob/7699778be2f22f6e7518aa34242a20c8e813578a/src/main/java/com/amazonaws/mws/model/GetFeedSubmissionCountResult.java,1,1
/ChameleonTartu/amazon-mws-reports-maven/stargazers,1,1
