url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-reports-maven,13,5
/ChameleonTartu/amazon-mws-reports-maven/blob/master/.github/workflows/deploy.yml,13,5
/ChameleonTartu/amazon-mws-reports-maven/blob/master/pom.xml,5,3
/ChameleonTartu/amazon-mws-reports-maven/tree/master/.github,4,2
/ChameleonTartu/amazon-mws-reports-maven/tree/master/.github/workflows,4,2
/ChameleonTartu/amazon-mws-reports-maven/tree/master/src,3,3
/ChameleonTartu/amazon-mws-reports-maven/tree/master/src/main/java/com/amazonaws/mws,3,3
/ChameleonTartu/amazon-mws-reports-maven/blob/master/src/main/java/com/amazonaws/mws/MarketplaceWebService.java,2,2
/ChameleonTartu/amazon-mws-reports-maven/tags,2,2
/ChameleonTartu/amazon-mws-reports-maven/tree/master/src/test,2,2
