url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-reports-maven,12,4
/ChameleonTartu/amazon-mws-reports-maven/blob/master/.github/workflows/deploy.yml,10,4
/ChameleonTartu/amazon-mws-reports-maven/tree/master/src,3,3
/ChameleonTartu/amazon-mws-reports-maven/tree/master/src/main/java/com/amazonaws/mws,3,3
/ChameleonTartu/amazon-mws-reports-maven/blob/master/pom.xml,3,2
/ChameleonTartu/amazon-mws-reports-maven/blob/master/src/main/java/com/amazonaws/mws/MarketplaceWebService.java,2,2
/ChameleonTartu/amazon-mws-reports-maven/tree/master/src/test,2,2
/ChameleonTartu/amazon-mws-reports-maven/actions,2,1
/ChameleonTartu/amazon-mws-reports-maven/releases,2,1
/ChameleonTartu/amazon-mws-reports-maven/tree/master/.github,2,1
