url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-feeds-maven,13,2
/ChameleonTartu/amazon-mws-feeds-maven/tree/master/.github/workflows,10,2
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/pom.xml,5,2
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/deploy.yml,3,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/security-check.yml,3,1
/ChameleonTartu/amazon-mws-feeds-maven/actions,2,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/linux.yml,2,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/macos.yml,2,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/windows.yml,2,1
/ChameleonTartu/amazon-mws-feeds-maven/pulls,2,1
