url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-feeds-maven/tree/master/.github/workflows,9,1
/ChameleonTartu/amazon-mws-feeds-maven,7,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/security-check.yml,3,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/linux.yml,2,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/macos.yml,2,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/windows.yml,2,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/pom.xml,2,1
/ChameleonTartu/amazon-mws-feeds-maven/tree/master/.github,2,1
/ChameleonTartu/amazon-mws-feeds-maven/tree/master/src,2,1
/ChameleonTartu/amazon-mws-feeds-maven/tree/master/src/main/java/com/amazonaws/mws/feeds,2,1
