url_path,views_total,views_unique
/ChameleonTartu/amazon-mws-feeds-maven/tree/master/.github/workflows,5,1
/ChameleonTartu/amazon-mws-feeds-maven,4,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/security-check.yml,2,1
/ChameleonTartu/amazon-mws-feeds-maven/tree/master/src,2,1
/ChameleonTartu/amazon-mws-feeds-maven/tree/master/src/main/java/com/amazonaws/mws/feeds,2,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/linux.yml,1,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/macos.yml,1,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/.github/workflows/windows.yml,1,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/pom.xml,1,1
/ChameleonTartu/amazon-mws-feeds-maven/blob/master/src/main/java/com/amazonaws/mws/feeds/MarketplaceWebService.java,1,1
