url_path,views_total,views_unique
/greenbird/piri,31,19
/greenbird/piri/tree/master/piri,7,3
/greenbird/piri/blob/master/piri/process.py,4,2
/greenbird/piri/tree/master/docs,3,2
/greenbird/piri/blob/master/docs/introduction.md,3,1
/greenbird/piri/blob/master/piri/mapper.py,2,1
/greenbird/piri/blob/master/README.md,2,1
/greenbird/piri/blob/de8ed240492d836305c94decbede3933ea982db0/piri/collection_handlers.py,1,1
/greenbird/piri/blob/de8ed240492d836305c94decbede3933ea982db0/piri/mapper.py,1,1
/greenbird/piri/blob/master/CHANGELOG.md,1,1
