referrer,views_total,views_unique
github.com,8,6
greenbird.com,7,6
greenbird.github.io,4,3
piri.readthedocs.io,4,2
Google,3,3
DuckDuckGo,1,1
pypi.org,1,1
statics.teams.cdn.office.net,1,1
