referrer,views_total,views_unique
github.com,12,6
greenbird.com,11,8
piri.readthedocs.io,4,2
DuckDuckGo,3,2
greenbird.github.io,3,2
Google,2,2
pypi.org,1,1
statics.teams.cdn.office.net,1,1
