referrer,views_total,views_unique
github.com,12,6
greenbird.com,8,6
piri.readthedocs.io,4,2
Google,3,3
greenbird.github.io,3,2
DuckDuckGo,2,2
pypi.org,1,1
statics.teams.cdn.office.net,1,1
