url_path,views_total,views_unique
/greenbird/piri,32,20
/greenbird/piri/tree/master/piri,8,4
/greenbird/piri/blob/master/piri/process.py,4,2
/greenbird/piri/blob/master/piri/collection_handlers.py,2,2
/greenbird/piri/blob/master/piri/schema.py,2,2
/greenbird/piri/blob/master/piri/constants.py,2,1
/greenbird/piri/blob/master/piri/mapper.py,2,1
/greenbird/piri/blob/master/README.md,2,1
/greenbird/piri/blob/de8ed240492d836305c94decbede3933ea982db0/piri/collection_handlers.py,1,1
/greenbird/piri/blob/de8ed240492d836305c94decbede3933ea982db0/piri/mapper.py,1,1
